Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
7194,453,GreenTiger#8627,14,Platinum 3,WOOMY,,,0
7195,2262,Erebos#2464,14,Platinum 3,Erebos,,,0
7196,-981,m0nst3r#9253,14,Platinum 3,筱怪兽-m0st3r,,,0
7197,-659,LL_Vulture#0968,14,Platinum 3,LL Vulture,,,0
7198,2411,Ekzodia#2982,14,Platinum 3,,Ekzodia,,0
7198,2411,ShiningDefender#4414,14,Platinum 3,,SilverFang#1796,,0
7200,-659,La_Varda#0386,14,Platinum 3,La_Varda,,,0
7201,-659,SmashNinja#7395,14,Platinum 3,T4K0_CΛPTV!N,,takoitimi082,0
7202,-521,ChippedTrain#3275,14,Platinum 3,,Kkamau#1724,,0
7203,87,ANTIVI5T#6247,14,Platinum 3,,ANTIVI5T,,0
7204,3841,Doglover16#5451,14,Platinum 3,DogLover16,,,0
7205,1190,WittyExec#3940,14,Platinum 3,Kand,,,0
7206,-405,FitBrain#3880,14,Platinum 3,Matematikau,,,0
7207,394,DerTimosiusTv#7483,14,Platinum 3,Timosius,,,0
7208,-663,VirtualTree#2023,14,Platinum 3,metals wise,,,0
7209,2151,GleamingPioneer#0503,14,Platinum 3,,Abstruxity,,0
7210,-82,DynamicTrain#4880,14,Platinum 3,墨,,,0
7211,905,ExaltedTree#4127,14,Platinum 3,,,Brunetstein,0
7212,-663,Efeyy#0374,14,Platinum 3,Efeyy,,,0
7213,-939,FamousCake#5205,14,Platinum 3,Herby,,,0
7214,-779,SuitedWarrior#2516,14,Platinum 3,Y,,,0
7215,4498,AwesomeCash#0031,14,Platinum 3,Marcusssss,,,0
7216,2954,Kariito#0867,14,Platinum 3,Kariito,,,0
7216,2954,alvitos#3715,14,Platinum 3,alvitos,,,0
7216,2954,menya#1714,14,Platinum 3,menya,,,0
7219,-668,TiptopRodeo#0348,14,Platinum 3,AimbotAnton,,,0
7220,611,PXisPAPI#8774,14,Platinum 3,,,PXisPAPI,0
7221,-1130,GleamingPioneer#6957,14,Platinum 3,,Fear Deimos#2977,,0
7222,-307,ExaltedPerson#6157,14,Platinum 3,affe,,,0
7223,-244,TiZiz#0853,14,Platinum 3,,CptBrackmar69,,0
7224,1053,bloody#1531,14,Platinum 3,zerk,,,0
7225,-670,DeviousSnow#8916,14,Platinum 3,Tarnished,ThickSnack05,,0
7226,1332,AwesomeYolk#9393,14,Platinum 3,,,OhItsMajor,0
7227,-189,00#1665,14,Platinum 3,抖音 天蓬(奶一口),,,0
7228,901,PESS_Apokalyptus#7315,14,Platinum 3,Apokalyptus,,,0
7229,1044,LeadingCharge#8597,14,Platinum 3,,AW5OMNE55 7,,0
7230,-672,Kraitheroficial#4619,14,Platinum 3,Kraitheroficial,,Ofloda523,0
7231,416,Phenixium375#5893,14,Platinum 3,,,Phenixium375,0
7232,-438,AwesomeCharge#6128,14,Platinum 3,Zam,,,0
7233,-876,AthleticGlobe#9879,14,Platinum 3,SP0TEMG0TEM,,,0
7234,1066,FunPerson#5602,14,Platinum 3,tmiinik,,,0
7235,-674,FunStar#2644,14,Platinum 3,,,TTV_ITSWOLFYY_,0
7236,-673,TotalSpark#0130,14,Platinum 3,Sebster600,,,0
7237,-527,Neptune#8559,14,Platinum 3,KXDAMA,,Kxdama,0
7238,-353,SpeedyMap#5809,14,Platinum 3,,Tern#5986,,0
7239,-675,BigHunter#0373,14,Platinum 3,,,axrax,0
7240,-673,xxi0#3100,14,Platinum 3,XXI0,,,0
7241,-695,FlyingRelic#3201,14,Platinum 3,Ding,,,0
7242,659,Bantik#8756,14,Platinum 3,Bantik,,,0
7243,-1103,SkilledScore#5859,14,Platinum 3,DriftyDoes_TTV,,,0
7244,-671,FabulousVision#1320,14,Platinum 3,抖音-护航,,,0
7245,-671,LuckyBlade#6114,14,Platinum 3,BigBob145,,,0
7246,501,DynamicTiger#3969,14,Platinum 3,EvilGoobDoer YT,EvilGoobDoer,,0
7247,-107,VirtualGlitch#5962,14,Platinum 3,nixtoz,,,0
7248,-1012,AwesomeHabit#5050,14,Platinum 3,진정호,,,0
7249,-672,JorgeFloyd#3185,14,Platinum 3,,phreetwigs,,0
7250,939,SpeedyButcher#0221,14,Platinum 3,,,TXAisJUSTaNUMBER,0
7251,6589,VirtualGeomorph#8503,14,Platinum 3,,KelinJones,,0
7252,1170,MrTok#4683,14,Platinum 3,MRTOK,,,0
7253,-350,SurrealBlade#3834,14,Platinum 3,,,TwizzywidaStizzy,0
7254,1267,ImposingZipline#6893,14,Platinum 3,Cryptanam0,,,0
7255,-676,Pezza#1900,14,Platinum 3,,PRO x Pezza,,0
7256,-675,red#8932,14,Platinum 3,,,x6Senz-,0
7257,224,85ITJ1GIP#1425,14,Platinum 3,ShowX115,,,0
7258,1322,HonoredGuide#8796,14,Platinum 3,Hero,,,0
7259,153,Waterlaw#0009,14,Platinum 3,fatheadblake,,Fatheadblake,0
7260,-673,HastyCharge#7968,14,Platinum 3,TTV-SpookyJarvis,,,0
7261,-673,EngagingArena#3769,14,Platinum 3,USTC888,,,0
7262,1969,HypnoticSweep#9431,14,Platinum 3,LSDAVE,,,0
7263,-672,FabulousSweep#5921,14,Platinum 3,,,Demeester69,0
7264,-313,SmashTrain#5541,14,Platinum 3,HOT_COOMER,,,0
7265,-214,GrandExec#7289,14,Platinum 3,,MoNsTRoCiTYx,,0
7266,3336,PlayfulRinger#8884,14,Platinum 3,,H FLORES H,,0
7267,-668,DrJaySwan#3763,14,Platinum 3,ᵈᵣ. jswan,,,0
7268,3619,NotableSpark#6743,14,Platinum 3,Hidor,,,0
7269,-694,FizzyGeomorph#2335,14,Platinum 3,,,MrJShot,0
7270,3052,StrykeX2#6761,14,Platinum 3,,StrykeX2,,0
7271,-99,EvasiveFace#0681,14,Platinum 3,JoJo,,,0
7272,-669,Asag1#4857,14,Platinum 3,Asagi,,,0
7273,1894,Rambo#7777,14,Platinum 3,,CitedComb5,,0
7274,-1206,NotableWarrior#0513,14,Platinum 3,抖音玛哥,,,0
7275,2546,ClassicEgg#2317,14,Platinum 3,Gnome Child,,,0
7276,-819,chiefdryu#0759,14,Platinum 3,chief dryu,,,0
7277,-950,Freedom#3222,14,Platinum 3,吃点薯片,PingedNest62277,,0
7278,-669,FamousOrb#7966,14,Platinum 3,平凡之心,,,0
7279,92,Filo#7047,14,Platinum 3,Filo,,,0
7280,366,FunTree#2211,14,Platinum 3,Vulto,,,0
7281,-338,FundedZipline#2812,14,Platinum 3,,,FlowSoUgly,0
7282,-686,PlayfulGunner#0192,14,Platinum 3,,KgNony,,0
7283,812,CrystalKatana#2526,14,Platinum 3,钟渊,,,0
7284,-674,FamousSoup#3252,14,Platinum 3,KluureX,,,0
7285,-29,CuddlyArena#8036,14,Platinum 3,,,michele_mf7,0
7286,-213,AthleticVision#3317,14,Platinum 3,Eunwoo76,,,0
7287,-675,SurrealButcher#1827,14,Platinum 3,HeySeynoImoheihe,,,0
7288,-675,LeadingCat#6392,14,Platinum 3,Sigma Meal Skibidi Slicers,,,0
7289,-675,ChiknStu#2649,14,Platinum 3,KR Stu,,,0
7290,-675,BestCat#0355,14,Platinum 3,,,Chrischhtian,0
7291,2415,Maestrrow#4582,14,Platinum 3,Maestrrow,,,0
7292,5096,EpicTurret#7753,14,Platinum 3,,,Kasshjunkey,0
7293,-818,yopassthepen#3149,14,Platinum 3,,,yopassthepen,0
7294,353,IntenseDash#4664,14,Platinum 3,Helicockter,,,0
7295,-977,ProntoRodeo#0356,14,Platinum 3,挂壁全家被全险半挂撞死,,,0
7296,454,WildRelic#4966,14,Platinum 3,Steven the pig master,,,0
7297,-507,alx#8319,14,Platinum 3,ᵃᵗ,CANC3R1,,0
7298,-681,ksr#5913,14,Platinum 3,fentanyl,,,0
7299,-610,sucktion#0874,14,Platinum 3,Sucktion,,,0
7300,-580,BlueDash#2678,14,Platinum 3,THE TMD,,,0
7301,-451,FlawlessShape#2763,14,Platinum 3,Why,,,0
7302,2952,Bipro#3789,14,Platinum 3,Bipro,,bipro321,0
7303,-682,Kb7au#5712,14,Platinum 3,Kb7auᵗᵗᵛ,,,0
7304,2113,AthleticSweep#9154,14,Platinum 3,一飞二吐三掰开看看户型,,,0
7305,-681,GuardianLeader#0103,14,Platinum 3,GokuFighter2011,,,0
7306,-681,UniqueFashion#2007,14,Platinum 3,Fisken,,,0
7307,997,Spacefrog#2394,14,Platinum 3,spacefrog_spezi,Spacefrog#9219,,0
7308,1684,SmashNinja#2334,14,Platinum 3,,,Nevivo,0
7309,191,SneakySense#8269,14,Platinum 3,,,swish-hunter6,0
7310,-321,PowerfulPioneer#8064,14,Platinum 3,JayBeamsBozos,,,0
7311,-508,WittyMoney#8010,14,Platinum 3,花落,,,0
7312,-683,0w0#4377,14,Platinum 3,女生自用,Walt Loser,ASD0w0,0
7313,2509,LuckyRocker#2183,14,Platinum 3,Go_ofy,,,0
7314,-683,SkulledRodeo#9596,14,Platinum 3,,Sgt SnUz,,0
7315,-291,ElectricEgg#0753,14,Platinum 3,• CNS •July,,,0
7316,108,DustyRig#0624,14,Platinum 3,Ev3rDMoff,,,0
7317,252,ReadyAtlas#6461,14,Platinum 3,nine arts dragon,,,0
7318,1051,Cijine#0149,14,Platinum 3,,,Cijine21,0
7319,102,HuskIsLive#0077,14,Platinum 3,Husk,,,0
7320,1025,ClassicWrangler#2221,14,Platinum 3,방배동가스통살인마,,,0
7321,-28,DeviousChannel#6673,14,Platinum 3,,,flitzer92,0
7322,-75,SuddenBoss#8056,14,Platinum 3,Night Fury,,,0
7323,-688,AthleticShell#9005,14,Platinum 3,,UndoingBody04,,0
7324,-765,zestro#4087,14,Platinum 3,zestro,,,0
7325,-45,NimbleBreaker#3153,14,Platinum 3,,,koollaid_fresh,0
7326,-920,AlbrtFranknstein#0083,14,Platinum 3,,,AlbrtFranknstein,0
7327,-691,UniquePanda#0975,14,Platinum 3,晚安小雞掰,,,0
7328,-691,ExcitingGold#7233,14,Platinum 3,西林,,,0
7329,-418,RandomShield#7750,14,Platinum 3,R E D R U M,,,0
7330,-692,Zeldorf#8776,14,Platinum 3,,,Zeldorf,0
7331,5803,StealthyHat#7348,14,Platinum 3,Golem ᴴᴰ,,,0
7332,-689,ThtFish3#1235,14,Platinum 3,,,tht_Fish-3,0
7333,-689,BigSoup#4593,14,Platinum 3,,SleepinOnFools,,0
7334,423,CrystalGamer#1996,14,Platinum 3,EMBARK | SIAH,,,0
7335,1196,WittySnow#2801,14,Platinum 3,Bandit,,,0
7336,-209,NimbleCatwalk#3203,14,Platinum 3,,,KushhIX,0
7337,31000,joemama#1086,14,Platinum 3,ᴵⱽ joemama6262,,,0
7338,-1010,RED#4303,14,Platinum 3,RED™,,homing-trike7,0
7339,-690,Watcher#0259,14,Platinum 3,WAtcheR,,,0
7339,-690,VirtualHolster#6168,14,Platinum 3,Jankesh,,,0
7341,-33,StreetStar#7452,14,Platinum 3,wezzid.,,,0
7342,-922,WildShield#1690,14,Platinum 3,,,ExonProdigy,0
7343,-691,SwiftBreaker#4174,14,Platinum 3,FebsCat,,,0
7344,-687,SonarCharge#7787,14,Platinum 3,,,Ownedyou__,0
7345,-687,PalmTree#2293,14,Platinum 3,PalmTree,,,0
7346,-396,WittyCake#8810,14,Platinum 3,N 3 C R 0,,,0
7347,2524,GuardianDevice#8847,14,Platinum 3,SurTaTeuch,,,0
7348,2302,kiwisama#7627,14,Platinum 3,KIWISAMA on Twitch,kiwisamal,,0
7349,-689,FlawlessStar#0219,14,Platinum 3,Matzobiツ,,,0
7350,-855,Sukuna#3664,14,Platinum 3,,,Gabehuh,0
7351,-483,AoTex#0395,14,Platinum 3,,,AoTex,0
7352,2610,ALE42F#2711,14,Platinum 3,,,ALE_ITA42,0
7353,-447,EpicArena#8403,14,Platinum 3,,iR o o B o i,,0
7354,-761,AthleticBrain#3878,14,Platinum 3,Stix,,,0
7355,-692,CrazyShell#1159,14,Platinum 3,,,jxydensol,0
7356,-691,PowerfulCharge#8685,14,Platinum 3,Sshadow,,,0
7357,-691,SwiftHat#9384,14,Platinum 3,,JaeCoh,,0
7358,1843,Sadness#5823,14,Platinum 3,Sadness,,,0
7359,-690,ShiningShell#2123,14,Platinum 3,游戏王阿翔,,,0
7360,544,ImposingEgg#9997,14,Platinum 3,ShaluanNiuMa GOBA,,l1xiner,0
7361,-899,FizzyProp#4732,14,Platinum 3,Kbarr,,,0
7362,-687,SonarCash#7954,14,Platinum 3,レジェンドこうた,,,0
7363,519,TacticalPanda#1076,14,Platinum 3,4AIM|AiminG,,,0
7364,2025,ElectricFrog#4624,14,Platinum 3,,im walling,,0
7365,1384,Him#6716,14,Platinum 3,,Joígz,,0
7366,527,ProntoWarrior#0467,14,Platinum 3,,,xCloud93,0
7367,1141,Thhunderman#5668,14,Platinum 3,,Thhunderman,,0
7368,15,AthleticSoup#6423,14,Platinum 3,,,mifas11,0
7369,563,SkulledScore#1520,14,Platinum 3,,NursePdog,,0
7370,-687,ChippedShell#2114,14,Platinum 3,阿布,,,0
7371,-607,ProntoHolster#6246,14,Platinum 3,Nock,,,0
7372,589,GloriousDagger#4198,14,Platinum 3,,,PizzaBlades,0
7373,-688,QuickRodeo#5844,14,Platinum 3,EJDERYAMEYVESİ48,,,0
7374,-87,FierceSniper#3237,14,Platinum 3,梅川苦茶子,,,0
7375,3329,CrazySniper#6288,14,Platinum 3,,,LowQuis,0
7376,522,PowerRelic#5884,14,Platinum 3,I Shut Ya Mouth,,,0
7377,2184,SkeletalDash#5963,14,Platinum 3,Alifarce,,,0
7378,-687,StellarLeader#1539,14,Platinum 3,Baguette,,,0
7379,1059,WittyEffort#0483,14,Platinum 3,cp9,,,0
7380,-686,snap0#4189,14,Platinum 3,snap0,,,0
7381,2376,ReadyArena#4063,14,Platinum 3,(ง •̀_•́)ง,,,0
7382,-686,Ana_cap#9719,14,Platinum 3,,,Ana_cap,0
7383,-686,olfii#1398,14,Platinum 3,olfii;p;p,,,0
7384,-686,AnninTofu#8342,14,Platinum 3,,,AnninTofu_Yummy,0
7385,811,Zearth#0171,14,Platinum 3,Zearth,,,0
7386,-686,LeadingHunter#4885,14,Platinum 3,,AchlysLSD,,0
7387,-686,sosa#4721,14,Platinum 3,,fivi sosa,,0
7388,35,UniquePlace#1783,14,Platinum 3,Jenny,,,0
7389,-687,BalletExpert#2594,14,Platinum 3,Wappen,,,0
7390,-436,SANTA#0724,14,Platinum 3,Bug Boy,,A-MILLION-BEANS,0
7391,-184,StunningRig#4367,14,Platinum 3,WesRz,,,0
7392,-714,neffzy#5103,14,Platinum 3,MRFLICKEMOFF,,,0
7393,7,link#4546,14,Platinum 3,link,djanl121,linker_0912,0
7394,-358,MWN#3696,14,Platinum 3,KMAG,,,0
7395,-688,MutaaFoca#2173,14,Platinum 3,Muta a Foca,,,0
7396,-508,VirtualHat#8223,14,Platinum 3,Youngleeway,,,0
7397,-689,Excogitatoris#1947,14,Platinum 3,Ushii,,,0
7398,-449,Hi-techBoss#1987,14,Platinum 3,Cheswick,,,0
7399,-690,BlueWarrior#2438,14,Platinum 3,@Tvchnicality,,,0
7400,-204,StellarPanda#8016,14,Platinum 3,,,david-_-s980,0
7401,-689,PeerlessShotgun#7047,14,Platinum 3,,,b-JAIisHIM-d,0
7402,-689,Celith#4138,14,Platinum 3,Celith,,,0
7403,963,Bigchin30#1284,14,Platinum 3,,,Bigchin30,0
7404,-316,GuardianFrog#3682,14,Platinum 3,W1tch,,,0
7405,-778,CrystalChannel#9880,14,Platinum 3,,Erytz,,0
7406,2574,PlayfulTiger#3495,14,Platinum 3,波多野结衣,,,0
7407,1993,Ghostfacekillaa#1990,14,Platinum 3,,,OlEG914,0
7408,-692,Ruleisaac#5068,14,Platinum 3,,SystolicSumo971,Ruleisaac,0
7409,1932,BestVision#4195,14,Platinum 3,SumZer0,,,0
7410,-693,JusViben#5441,14,Platinum 3,,Jus Viben,,0
7411,1849,StellarOrb#5693,14,Platinum 3,beloof,,,0
7412,4440,FizzyLion#1164,14,Platinum 3,CHICKEN,,,0
7413,-690,WingedSword#9399,14,Platinum 3,CracklyDuck,,,0
7414,473,SkilledShield#6649,14,Platinum 3,Ben,,,0
7415,-331,BusinessDefender#5621,14,Platinum 3,GetMurkedSon,,,0
7416,224,Ash#5688,14,Platinum 3,,WaveyyAsh,WaveyyyDon,0
7417,-615,Uvb#0038,14,Platinum 3,,Uvbcx,,0
7418,439,HappyTiger#0139,14,Platinum 3,抖音樟脑丸,,,0
7419,397,GUTS#0419,14,Platinum 3,,BUBLUBS123,,0
7420,-691,FunSmiley#0937,14,Platinum 3,Xyz.,,,0
7421,611,TheDogg#5249,14,Platinum 3,ONLY GOOD AT BREAKING HEARTS,,,0
7422,-692,WingsTK#7462,14,Platinum 3,WingsTK,,WingzTK,0
7423,-692,ShiningHat#3663,14,Platinum 3,uncomfortable,kaismom6969,,0
7424,98,PlayfulShotgun#7538,14,Platinum 3,,,Kidkiller6021,0
7425,1298,DustyRodeo#1617,14,Platinum 3,noiroXe,,,0
7426,-693,FunVision#9493,14,Platinum 3,Maury,,,0
7427,-335,HypnoticHero#3150,14,Platinum 3,,KnoocK OuT#7339,,0
7428,-694,FierceGuide#9995,14,Platinum 3,,,Tail-Spinner,0
7429,218,FlyingBoss#8350,14,Platinum 3,,,THANKSFORTHESTAT,0
7430,-695,BusinessBoss#6193,14,Platinum 3,,RossStiff2,,0
7431,-676,DustyParty#4008,14,Platinum 3,,Fire Freak8,,0
7432,-695,JeffHardyPanties#1954,14,Platinum 3,,,Zoey101ThemeSong,0
7433,-511,Zodith#1426,14,Platinum 3,YSL,,,0
7434,2064,n0dream#4896,14,Platinum 3,n0dream,,icnapple,0
7435,534,StunningNinja#5986,14,Platinum 3,理塘顶针,,,0
7436,-695,BestShield#3389,14,Platinum 3,,CarmiikeDid,,0
7437,-247,DaringTiger#5047,14,Platinum 3,,Dont cry kid#268,,0
7438,1955,Finestmarshmello#4896,14,Platinum 3,finestmarshmello,,,0
7439,-697,PlayfulHat#1534,14,Platinum 3,,YoungTruly#4783,,0
7440,-696,StealthyBoss#2117,14,Platinum 3,Nikolai,,,0
7441,308,tirouz#1509,14,Platinum 3,tirouz 動き,,,0
7442,72,ShiningHero#5221,14,Platinum 3,CryStiQ,,,0
7443,-698,StealthyLeader#0946,14,Platinum 3,东东,,,0
7444,-608,AthleticSpark#1810,14,Platinum 3,喜欢滋尿的赛博精神病,,,0
7445,-698,FleetVision#2763,14,Platinum 3,,l Lil Lamb l,,0
7446,-695,SkilledTree#1549,14,Platinum 3,,Simplicity Aw,,0
7447,-801,Shiva#1911,14,Platinum 3,SHIVA,,,0
7448,182,JustPat96_PL#0097,14,Platinum 3,,,Iamoh5,0
7449,-477,PowerfulRodeo#4248,14,Platinum 3,,,XdWixx-_-,0
7450,4459,FlawlessHunter#8006,14,Platinum 3,Mazeppa,,,0
7451,-695,FlyingTrain#6998,14,Platinum 3,Sauceヅ,,,0
7452,-241,SkulledHat#8133,14,Platinum 3,ostora 3RB,,,0
7453,-215,FlawlessKatana#1657,14,Platinum 3,REASON,,,0
7454,245828,AthleticTrain#7249,14,Platinum 3,,,ttv_investaim,0
7455,61,Comical#2415,14,Platinum 3,Comical,,,0
7456,-694,UnusualVictor#1287,14,Platinum 3,,,IPutPeanutButter,0
7457,-694,UniqueZipline#6092,14,Platinum 3,Kayotik.,,,0
7458,1440,IntenseButcher#3891,14,Platinum 3,540788,,,0
7459,130,FunGrenade#8755,14,Platinum 3,TragicEcho,,,0
7460,4590,HypnoticSoldier#0508,14,Platinum 3,「TKD」Gødsøn,,,0
7461,-367,QuickRelic#2512,14,Platinum 3,,C0ri 4PF,,0
7462,-695,re9egade#0261,14,Platinum 3,re9egade,,,0
7463,-695,WildRinger#1710,14,Platinum 3,ZfGiVEN:],,,0
7463,-695,PlayfulStyle#4797,14,Platinum 3,Nuxar,,,0
7465,-49,RandomSense#8868,14,Platinum 3,jaystkz,,,0
7466,-333,RapidVictor#2448,14,Platinum 3,,Constanzy,,0
7467,-696,StellarMap#0501,14,Platinum 3,jgbznvieqz08,,,0
7468,598,BattleEffort#2117,14,Platinum 3,S!ckWariat,,,0
7469,-695,0PGSW7SW8#3145,14,Platinum 3,_CaspEr,,,0
7470,-694,BattleSense#9247,14,Platinum 3,silverqtez,,,0
7471,-694,GreenGunner#4854,14,Platinum 3,ttv/skylogan,,,0
7472,-251,AwesomeTrooper#4078,14,Platinum 3,,BuRn Axe27,,0
7473,-695,FierceEffort#2734,14,Platinum 3,yuki,,Wurmoid,0
7474,2243,FizzyCake#1090,14,Platinum 3,Tw_Cute_girl咩,,,0
7475,-696,StealthyRocker#3733,14,Platinum 3,Trizule,,,0
7476,-558,DirectShotgun#3286,14,Platinum 3,YigeKukudRen,,,0
7477,1292,WrangledLeader#0237,14,Platinum 3,SinAux,,,0
7478,-1061,Kephrii#7107,14,Platinum 3,Kephrii,,,0
7479,909,Hi-techSnow#7959,14,Platinum 3,空与白,,,0
7480,1915,8JPJWHEED#7973,14,Platinum 3,嘻哈炫老登儿,,,0
7481,6664,BusinessDevice#0936,14,Platinum 3,KR kevinwestfal7,,,0
7482,2089,GrandHolster#2983,14,Platinum 3,RAON21,,,0
7483,-700,Jimjam707#7174,14,Platinum 3,@Jimjam707_,,,0
7484,-699,HappyCat#9080,14,Platinum 3,GDonny,,GDonPC,0
7485,663,DM_Deer#5151,14,Platinum 3,ᴵⱽDM | Deer?,,,0
7486,756,ExcitingProp#6415,14,Platinum 3,挂哥帮我赢可以私信撅,,,0
7487,-692,timpan#0055,14,Platinum 3,Tacitus Kilgore,,,0
7487,-692,Tinge#1144,14,Platinum 3,Tinge,,,0
7489,2637,92tilinfinity#5038,14,Platinum 3,,Kiel9945,,0
7490,409,Majay#0090,14,Platinum 3,,Majay#1361,,0
7491,-792,PromptGold#7817,14,Platinum 3,[PHAT] ☈ɏᵾ 💎,,,0
7492,267,DynamicHabit#0302,14,Platinum 3,,,KeelerIII,0
7493,-438,P1#0377,14,Platinum 3,P1,,,0
7494,4799,xWeeeZi#7573,14,Platinum 3,WeekSideSensei,,WeakSideSensei,0
7495,-155,AthleticDagger#8515,14,Platinum 3,Limiter,CageyPuppy74957,,0
7496,1036,ExaltedCat#1261,14,Platinum 3,,,tk_pro63,0
7497,-693,SuddenHat#0604,14,Platinum 3,,,Deadream_,0
7498,-523,NimbleOrb#0840,14,Platinum 3,,gazn0v,,0
7499,5019,ShiningTrap#1468,14,Platinum 3,東京最強の伝説桜小路,,,0
7500,-702,Emacg55#7792,14,Platinum 3,Emacg55,,Emacg55,0
7501,-694,FunHabit#1656,14,Platinum 3,,,lonedaboyl,0
7502,103,ElectricShotgun#5033,14,Platinum 3,lulw,,,0
7503,-692,GON#6556,14,Platinum 3,,,llIllIlIlJ,0
7504,-692,WingedAtlas#2574,14,Platinum 3,abaddon66,,,0
7505,-692,ElectricFace#0009,14,Platinum 3,honggg,,,0
7506,3579,Ven0mOG#6059,14,Platinum 3,Ven0m,,,0
7507,-692,JSMadera#5191,14,Platinum 3,JSMadera,,,0
7508,-692,TacticalTrap#6714,14,Platinum 3,Henk,,,0
7509,-889,WittyRig#0671,14,Platinum 3,致命节奏,,,0
7510,-51,GuardianLion#3564,14,Platinum 3,,Laiko'waffle,,0
7511,2293,PlayfulPerson#3987,14,Platinum 3,,TheXBV,,0
7512,-694,Atexma#3463,14,Platinum 3,Atexma,,,0
7513,-694,WingedRig#3974,14,Platinum 3,Xela,,,0
7514,-694,CrystalBrain#7265,14,Platinum 3,what can I say,,,0
7515,-694,FlyingIce#0206,14,Platinum 3,,,RoadhogBrunnen,0
7516,-694,ForemostRinger#3242,14,Platinum 3,Ahwei,,,0
7517,-694,ChippedSniper#3953,14,Platinum 3,ProHellDemon,,,0
7518,6484,RapidPanda#0557,14,Platinum 3,,Nukem x best,,0
7519,5177,SneakyFashion#1374,14,Platinum 3,我爱妹妹,,,0
7520,-972,QuickWarrior#4565,14,Platinum 3,RED_EYE_RICAN,RED EYE RICAN,,0
7521,-724,FamousShotgun#6310,14,Platinum 3,,I Enyo I,,0
7522,5089,HoppyDoopy#9774,14,Platinum 3,,,Hoppy-Doopy,0
7523,8058,SuitedShield#6800,14,Platinum 3,NAMA TAMA,,,0
7524,-698,PlayfulArena#0603,14,Platinum 3,kourple,,,0
7525,-697,RipFurl#1811,14,Platinum 3,RipFurl,RiipFurl,,0
7526,-574,Waterdance#3856,14,Platinum 3,Waterdance,,,0
7527,509,Zetadle#0221,14,Platinum 3,,,kamagwy,0
7528,-698,WittySmiley#8486,14,Platinum 3,,XoSNAKEXo,,0
7529,-698,FundedHunter#2891,14,Platinum 3,BS Maderloc | Twitch,,,0
7530,-225,FuunKy#2912,14,Platinum 3,,,BASRHIN67,0
7531,-698,BusinessTiger#5055,14,Platinum 3,Atsuhiro,,,0
7532,-697,BusinessRig#3911,14,Platinum 3,,,Kingbobb788,0
7533,-695,RapidHat#8487,14,Platinum 3,滑雪高手2.0,,,0
7534,2553,ChapmanBrown#8531,14,Platinum 3,Chapman Brown,,serrated-gum16,0
7535,4594,BlackBeard#2167,14,Platinum 3,Black Beard,,,0
7536,-689,GlitchyRig#6179,14,Platinum 3,Pyrre,,,0
7537,1034,TroubleFaker#1807,14,Platinum 3,󠀡󠀡,,,0
7538,-690,StunningVictor#9842,14,Platinum 3,astolfo,,,0
7539,-690,WillSlamu#6554,14,Platinum 3,,EdenKH3,,0
7540,270,WildHolster#2051,14,Platinum 3,kvN,,,0
7541,-689,Struggw#0855,14,Platinum 3,Struggw,,,0
7542,-689,JermoJ_TTV#9958,14,Platinum 3,Jermohh_TTV :),,,0
7543,47,SuperbSmiley#3655,14,Platinum 3,Seb,,,0
7544,-690,Dippy#1972,14,Platinum 3,Dippy,,iDippyy,0
7545,639,GleamingSkull#3883,14,Platinum 3,biggus banditcamp.com,,,0
7546,-691,StealthyRig#8946,14,Platinum 3,,,A-DrySoul,0
7547,-690,SneakyFace#0759,14,Platinum 3,,,TerBear-0,0
7548,-690,ZUPO8182#4975,14,Platinum 3,,,ZUPO8182,0
7549,-689,SuddenHat#4530,14,Platinum 3,oekk,,,0
7550,-1019,SuddenCash#6850,14,Platinum 3,,,NoChill-SA,0
7551,-690,IntensePlace#0564,14,Platinum 3,HAHAHAHAHAhija,,,0
7552,-489,QuirkyPro#0066,14,Platinum 3,传说中的男人,,,0
7553,-690,GrandShield#0137,14,Platinum 3,Stags,,,0
7554,-690,zackwards#3699,14,Platinum 3,zack,,,0
7555,1799,BlueSlam#3267,14,Platinum 3,QuazzyMoto,Quazzy Moto xD,,0
7556,658,PromptRocker#6591,14,Platinum 3,Stokn9x,,,0
7557,248,RaptorClam#0665,14,Platinum 3,[LemR] ЛИСИЧКИН,,,0
7558,-815,CrystalEffort#2515,14,Platinum 3,,ChizzyChedda,,0
7559,-692,POI_ShirokoSAMA#4902,14,Platinum 3,Pixiv麻辣女兵,,,0
7560,-691,PrimeArena#2606,14,Platinum 3,千绪,,,0
7561,1770,Balvrikk#1808,14,Platinum 3,ActionSnowman,Balvrikk,,0
7562,-691,EpicGlobe#0137,14,Platinum 3,我拉你一把你拉我几把,,,0
7563,-691,SuddenCat#1381,14,Platinum 3,,,WeaselJenkins,0
7564,-691,NightDash#2040,14,Platinum 3,,,ImSleepy_TTV,0
7565,-687,AwesomeFashion#1816,14,Platinum 3,飞猪QAQ,,,0
7566,-687,DazzlingHat#8411,14,Platinum 3,xFave.,,,0
7567,46,SnappyLion#5690,14,Platinum 3,Alien OG,,,0
7568,-687,PeerlessGlobe#2621,14,Platinum 3,我玩胖子,,,0
7569,2054,FlyingPioneer#8826,14,Platinum 3,cola73239,,,0
