Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
4831,-404,GloriousHolster#4575,15,Platinum 2,抖音搜小太阳,,,0
4832,-407,SuperEffort#1751,15,Platinum 2,,,DrxSilentzM3rkzx,0
4833,892,PowerfulGamer#2271,15,Platinum 2,MULTISSUE,,,0
4834,-364,DirtyMikeNThBoyz#1491,15,Platinum 2,DirtyMikeNThBoyz,,,0
4835,2243,FundedTree#1275,15,Platinum 2,𐌽𐍈𐍃𐌕𐌗𐌕𐌂𐋏,,,0
4836,-405,Laz0r#1708,15,Platinum 2,Laz0r,CaptainLaz0r,,0
4837,-403,VirtualSense#1822,15,Platinum 2,杀鱼时长两年半,,,0
4838,718,AZULTONER#4459,15,Platinum 2,AZULTONER,,,0
4839,-360,BOCK#3921,15,Platinum 2,Bock,,,0
4840,3661,LeV140#3982,15,Platinum 2,,,victor-78140,0
4841,-403,j1nys#5620,15,Platinum 2,j1,,,0
4842,2184,Ewol#1133,15,Platinum 2,Ewol,,,0
4843,-260,BigGym#4277,15,Platinum 2,BigGym,,,0
4844,500,BUBBLES#4079,15,Platinum 2,BUBBLES,,,0
4845,-405,suraluve#1507,15,Platinum 2,Suraluve,,,0
4846,-405,PeerlessCash#3550,15,Platinum 2,随随便便,,,0
4847,374,PromptPlace#3601,15,Platinum 2,Embark/Sniffles,,,0
4848,-427,biggy#0690,15,Platinum 2,exar3born,,,0
4849,-407,FierceSense#1069,15,Platinum 2,,,GSFK7,0
4850,482,PromptPanda#0559,15,Platinum 2,Dreezy,,,0
4851,-412,HonoredVision#9457,15,Platinum 2,MustyGG,,,0
4852,-406,StepDad#1664,15,Platinum 2,,,UrSecretStep-Dad,0
4853,468,HappyYolk#0264,15,Platinum 2,,INoxzl,,0
4854,893,FastScore#7076,15,Platinum 2,,三ついてッ#8152,,0
4855,-407,SuperGold#0570,15,Platinum 2,Mäknifisentti,,,0
4856,-407,SAIKYOUDENDEN#5910,15,Platinum 2,,,EithanAlistair,0
4857,-215,CloakingPro#1640,15,Platinum 2,,,NaTeDoGxx,0
4858,45,ClassicDagger#3600,15,Platinum 2,righaka,,Death_Gunshooter,0
4859,-456,s1Outlaw#1930,15,Platinum 2,,s1Outlaw,,0
4860,-321,SASWin69#4534,15,Platinum 2,Predict2,,,0
4861,-123,HonoredMap#1398,15,Platinum 2,,Humble#5274,,0
4862,343,5NHLT7OXH#6003,15,Platinum 2,The_Al pacino,,,0
4863,-407,YellowSkrub#8623,15,Platinum 2,YelløwSkrub,,,0
4864,-402,EpicSnow#1601,15,Platinum 2,zzamiiii,,,0
4865,-422,RandomProp#4030,15,Platinum 2,slick rick,,,0
4866,336,PowerTree#2766,15,Platinum 2,,Dallas#3716,Dallas777jr,0
4867,-288,CARROTxxUMR#5079,15,Platinum 2,CARROTxxUMR,,,0
4868,-284,LiangXin#4148,15,Platinum 2,LX,,,0
4869,2371,EpicArena#8403,15,Platinum 2,,iR o o B o i,,0
4870,-411,ProntoTree#2872,15,Platinum 2,,,iishiest,0
4871,465,SuddenShell#0146,15,Platinum 2,皮燕子·腚,MadKillerJ21,,0
4872,-409,ˢᵗʸˡᵉ#0317,15,Platinum 2,CHILDPLEASE,,,0
4873,-408,EpicEgg#6615,15,Platinum 2,,GaaryTtpp,,0
4874,158,NightFrog#7434,15,Platinum 2,Death,,,0
4875,-408,StealthyEffort#3652,15,Platinum 2,jukeZ,,,0
4876,341,MFizzy#4613,15,Platinum 2,MFizzy,,,0
4877,371,GlitchyWeb#1025,15,Platinum 2,BIG BOUSSE,,,0
4878,-409,PeerlessFace#9562,15,Platinum 2,⎛⎞,,,0
4879,-408,IntenseStyle#8184,15,Platinum 2,LRjey,,,0
4880,-408,NimbleBrain#0829,15,Platinum 2,TømΛΞ,,,0
4881,-350,QuickSlam#2244,15,Platinum 2,Joker,,,0
4882,828,PowerfulSpark#2685,15,Platinum 2,,,BeatThaOonies,0
4883,757,ReconFace#6772,15,Platinum 2,,ThePROFESSOR#564,,0
4884,-411,VirtualShotgun#4587,15,Platinum 2,BumBanger,,,0
4885,1496,FitTiger#0554,15,Platinum 2,MGM9296,,,0
4886,-410,ReadyRinger#0519,15,Platinum 2,,iThooter,,0
4887,-410,Fujihara#5076,15,Platinum 2,Fujihara,,,0
4888,310,BlueNinja#4497,15,Platinum 2,,Xurr#8121,,0
4889,-407,StunningExec#7703,15,Platinum 2,December,December892,,0
4890,-407,Disweezy#2466,15,Platinum 2,Disweezy,,,0
4891,-407,HypnoticLion#3181,15,Platinum 2,,,LiLcrazeprince_,0
4892,-722,SuitedWeb#2837,15,Platinum 2,抖音mtt,,,0
4893,-38,ReconGamer#6091,15,Platinum 2,BrainBoggler,,,0
4894,-409,IntenseTrain#4812,15,Platinum 2,SALT,,,0
4895,77,Gesoodi#1673,15,Platinum 2,Gesoodi,,,0
4896,-681,EpicPioneer#9383,15,Platinum 2,Hamon,,,0
4897,-235,BalletCharge#0675,15,Platinum 2,Lynxfou,,,0
4898,857,IntensePanda#4224,15,Platinum 2,ABUS3,,,0
4899,284,PlayfulHolster#1646,15,Platinum 2,DongerLord,,,0
4900,-410,Ascenial#0495,15,Platinum 2,Ascenial,,,0
4901,-777,Shat_on_6969ggs#1389,15,Platinum 2,,,ttv_wildelite0,0
4902,-200,TheErickcx22#0524,15,Platinum 2,,,TheErickcx22,0
4903,-412,SonarGlitch#4203,15,Platinum 2,Hadrien,,,0
4904,-744,ExaltedPlace#0088,15,Platinum 2,2466（打不过挂版）,,,0
4905,369,TacticalCharge#8199,15,Platinum 2,RaXKRO,,,0
4906,-413,FastHolster#8012,15,Platinum 2,Für Fortnite!,,,0
4907,10,CuddlyHero#1092,15,Platinum 2,iWonyx,,,0
4908,-410,WingedSmiley#5914,15,Platinum 2,Reynzeh,,,0
4909,-388,Creetz#5935,15,Platinum 2,Creetz,,,0
4910,160,FundedOrb#8184,15,Platinum 2,Patchamamma,,,0
4911,-408,HastyHero#0531,15,Platinum 2,,,Bobby-99K,0
4912,827,SmollPP#4444,15,Platinum 2,,,A_p_O_o_O,0
4913,155,Igris#4653,15,Platinum 2,Igris,,,0
4914,-98,ChippedOrb#3189,15,Platinum 2,yo1p,,,0
4915,-411,Crazy#6286,15,Platinum 2,Crazy Má Fase,,,0
4916,-172,MILFSInYourArea#1056,15,Platinum 2,Chazz Michael Michaels,,,0
4917,-411,GrandWeb#0993,15,Platinum 2,woksik_0_0_,,,0
4918,1011,Spazio#0563,15,Platinum 2,,Puaits,,0
4919,197,Umasi#2938,15,Platinum 2,Umasi,,,0
4920,-411,ForemostScore#8722,15,Platinum 2,catgirl slaya,,,0
4921,394,DirectProp#9116,15,Platinum 2,,,TAKI_DEALER_123,0
4922,-171,EvasiveSniper#3823,15,Platinum 2,invicible,,,0
4923,-411,WingedTree#5714,15,Platinum 2,Cabz,,,0
4924,636,LeaderPolo#4908,15,Platinum 2,LeaderPolo,,,0
4925,-412,JackerWong#6663,15,Platinum 2,JackerWong,,,0
4926,-412,FlawlessPioneer#4044,15,Platinum 2,,,buttercup277,0
4927,417,Dooftwit#0759,15,Platinum 2,Dooftwit,,,0
4928,1468,Pruski#1949,15,Platinum 2,,,Merricano_,0
4929,-640,Jacobgotgame#4539,15,Platinum 2,,,jacob11229,0
4930,857,Faded#3481,15,Platinum 2,Tony Montana,,,0
4931,-239,FlawlessTrain#5665,15,Platinum 2,sukorupannx,,,0
4932,-415,KFraz65#1735,15,Platinum 2,,,KFraz65,0
4933,-260,Austin#2738,15,Platinum 2,Austin Santos,,,0
4934,-416,SuperVictor#0521,15,Platinum 2,,,PJHURLEY,0
4935,-350,pichuuu#1857,15,Platinum 2,Jeffrey Epstein,,Im_pichuuu,0
4936,673,BattleCake#0220,15,Platinum 2,,,litzicy391XD,0
4937,-623,Hi-techCash#1299,15,Platinum 2,,DOC OF HEALTH,,0
4938,-297,ReadySword#6190,15,Platinum 2,,GOD Suka7,,0
4939,-417,GrandSlam#9187,15,Platinum 2,与你,,,0
4940,-164,Jazztunik#3324,15,Platinum 2,,,Jazztunik,0
4941,1382,THAMY#0738,15,Platinum 2,THAMY,,,0
4941,1382,Seih#0694,15,Platinum 2,Seih,,,0
4943,-416,BigToasterJr#2035,15,Platinum 2,Toaster-In-Da-Tub,,,0
4944,152,goodbøy#6315,15,Platinum 2,goodbøy,,,0
4945,-415,HyperNova48#1997,15,Platinum 2,HyperNova48,,HyperNova_48,0
4946,318,StreetArena#1486,15,Platinum 2,its ya boy ling ling junior,,,0
4947,-184,WingedHabit#2307,15,Platinum 2,RiCo,,,0
4948,214,Strictling#4881,15,Platinum 2,Strictling,,,0
4949,-415,Wheno#3407,15,Platinum 2,Wheno,vdzj,wheno_,0
4950,661,TotalRocker#0812,15,Platinum 2,KavraK 53,,,0
4951,-644,Moggyplays#9465,15,Platinum 2,moggyplays,,,0
4952,-186,SANDREZ#3691,15,Platinum 2,SANDREZ,,IISN24II,0
4953,692,Jaezo#2788,15,Platinum 2,JaezoNotLive!,,JaezoX,0
4954,-110,Hi-techFashion#8454,15,Platinum 2,Father Kondrat,,,0
4955,-414,SkulledRinger#1032,15,Platinum 2,white lightning,,,0
4956,388,XeUby#2800,15,Platinum 2,XeUby,,Rakhimov23,0
4957,-408,SkulledPioneer#8395,15,Platinum 2,清也,,,0
4958,-15,wakeupf1lthy#2144,15,Platinum 2,从嘉（联合打挂钩）,chosaku0806,,0
4959,-433,UniqueGuide#5661,15,Platinum 2,,,ajmill89,0
4960,-549,Waterraccoon#5176,15,Platinum 2,,WaterRaccoon#499,,0
4961,94,CrystalGrenade#1260,15,Platinum 2,手感之神,,,0
4962,-408,QuickTrap#2109,15,Platinum 2,衣裸マチ男,,,0
4963,-408,IntenseImpala#0668,15,Platinum 2,,,versace_saiyan,0
4964,-408,CloakingGamer#2778,15,Platinum 2,rey,,,0
4965,476,UniqueRinger#2731,15,Platinum 2,hundredsoflunarphases,,,0
4966,-408,Lordmiki#6235,15,Platinum 2,,,mikirato,0
4967,599,RapidCake#6954,15,Platinum 2,Trying_,,,0
4968,442,EpicTiger#0807,15,Platinum 2,l8r,,,0
4969,-410,SkulledLeader#5212,15,Platinum 2,Meow,,,0
4970,-410,ExcitingGeomorph#8789,15,Platinum 2,,,xKlezi,0
4971,-83,CrystalWheel#1113,15,Platinum 2,Завод,,,0
4972,-218,IMightBeGood#2890,15,Platinum 2,IMightBeGood,,,0
4973,562,ChargingHero#0212,15,Platinum 2,,,ToxicBootySweat,0
4974,-73,EngagingRinger#1267,15,Platinum 2,原地爆炸,,,0
4975,-411,BilibiliWZL#0734,15,Platinum 2,王子龙,,,0
4976,-580,SpeedyYolk#1286,15,Platinum 2,,AppliedChair780,,0
4977,1434,StealthyFashion#8822,15,Platinum 2,特鲁,,,0
4978,-282,KILLER#8554,15,Platinum 2,顾清欢,,,0
4979,-375,ChargingParty#7813,15,Platinum 2,,,Unleash_Fury_,0
4980,486,FundedSlam#7996,15,Platinum 2,Kitty,,,0
4981,-415,ZioBenito88#1838,15,Platinum 2,,,lPixZz-,0
4982,528,GreatShape#8585,15,Platinum 2,,,antznobeez,0
4983,617,26AWZPZ2J#3995,15,Platinum 2,,,AskaboutJmar,0
4984,1323,Enkidu#8299,15,Platinum 2,,,ITz-Enkidu,0
4985,-7,RapidHero#4370,15,Platinum 2,우매봉거주자,,,0
4986,199,DynamicImpala#3843,15,Platinum 2,Torraka,,,0
4987,-415,ShiningVision#3439,15,Platinum 2,see u,,,0
4988,-415,GuardianVictor#3153,15,Platinum 2,#Onurce,,,0
4989,-414,CrystalZipline#8370,15,Platinum 2,[Ratz] Razmo,,,0
4990,725,Magic#3014,15,Platinum 2,Magic,,,0
4991,-152,PowerYolk#0249,15,Platinum 2,,,KingKid207,0
4992,-416,QuickShell#1935,15,Platinum 2,J-Mac,,,0
4993,-415,FundedDefender#7534,15,Platinum 2,Psycho,,,0
4994,-21,D3VNJJAFR#8270,15,Platinum 2,别指望我,,,0
4995,-413,Hi-techBlade#4105,15,Platinum 2,ArA,,,0
4996,1047,KSA#2439,15,Platinum 2,,,ss__m1,0
4997,22,Qban_GCO#3278,15,Platinum 2,,,qban__kid,0
4998,1474,GrandShotgun#2337,15,Platinum 2,merc,,,0
4999,-403,KSCERATO#4521,15,Platinum 2,Ugmfu,,Borlnn,0
5000,-643,FabulousWeapon#4008,15,Platinum 2,,,DropOutToxic,0
5001,-411,WrangledGlobe#0735,15,Platinum 2,ciccioyou,,,0
5002,461,rusteh#9041,15,Platinum 2,rusteh,,,0
5003,-320,PlayfulTrain#0402,15,Platinum 2,Youtube 紅茶葉,,,0
5004,-223,HastyOrb#1548,15,Platinum 2,FruitsSashimi,,,0
5005,339,DynamicScore#3238,15,Platinum 2,Lluvia,,,0
5006,301,ZA.MORANT74#1628,15,Platinum 2,,GEE FLOXKS,,0
5007,233,CrazyTrain#5217,15,Platinum 2,,Daddy#33768,,0
5008,-414,aru#0352,15,Platinum 2,Aru,,,0
5009,4386,EpicTurret#7753,15,Platinum 2,,,Kasshjunkey,0
5010,1327,UnusualShape#0055,15,Platinum 2,mikey,,,0
5011,-414,yanis01#6995,15,Platinum 2,,,chico-01100,0
5012,-51,FundedEgg#6481,15,Platinum 2,deefraveteef,,,0
5013,-413,PrimeBlade#8447,15,Platinum 2,Cody,,,0
5014,224,Duduzin#5845,15,Platinum 2,,UDuduzin#7633,,0
5015,1324,RelaxedBrain#3924,15,Platinum 2,,,GodOfSoundcloud,0
5016,242,EpicPanda#0432,15,Platinum 2,柒柒,A humble fire,,0
5017,-406,ClassicRocker#2388,15,Platinum 2,Alright,,Hunting4You11,0
5018,-406,FlamingDonkey#1452,15,Platinum 2,flamingdonkey,,,0
5019,-406,TOKI#7033,15,Platinum 2,TOKI,,,0
5020,-162,WrangledAtlas#0848,15,Platinum 2,Cobble,,,0
5021,597,Dig-Bick-Gunni#5902,15,Platinum 2,,lmulsions,,0
5022,-406,Hi-techHero#4958,15,Platinum 2,Your Mother,,,0
5023,-504,StellarHunter#0811,15,Platinum 2,Mooshy,,,0
5024,-77,PlayfulRinger#6180,15,Platinum 2,,,SammoKiller,0
5025,-482,alph#4230,15,Platinum 2,leashed by a fox in a skirt,Alphze,,0
5026,-177,LeadingExpert#8376,15,Platinum 2,tom2tom,,,0
5027,-577,WrangledSnake#0342,15,Platinum 2,V4R8K,,,0
5028,-408,Holifaze#7096,15,Platinum 2,,,Holifaze,0
5029,-308,FunSoldier#0669,15,Platinum 2,麦小鸡,,,0
5030,-405,Ty#3843,15,Platinum 2,,Pupper1234,,0
5030,-405,SuitedOrb#5716,15,Platinum 2,,nico23crew,,0
5032,116,DustyBlade#1227,15,Platinum 2,,,L1nk-38,0
5033,-441,KREA#8211,15,Platinum 2,KREA,,,0
5034,-389,CloudRain#2719,15,Platinum 2,,ClloudRain,,0
5035,-257,Frankie077#0679,15,Platinum 2,Frankie,,yizhierhouzi,0
5036,200,QuickSpark#2851,15,Platinum 2,,,ECFR__Falcon,0
5037,307,Fragolina93#2373,15,Platinum 2,,,IiZuMiKun,0
5038,-408,FierceHero#6059,15,Platinum 2,,Pancake 5k,,0
5039,-227,DaringFrog#5122,15,Platinum 2,千玺,SummedBow252780,,0
5040,-408,EpicTrap#6185,15,Platinum 2,,lI L0ST Il,,0
5041,-408,Arkalus#6897,15,Platinum 2,Arkalus,,TomMorrow0628,0
5042,-405,ClassicPro#6224,15,Platinum 2,xiaohan,,,0
5043,-405,WetClicks#9465,15,Platinum 2,WetClicks,,,0
5044,-404,xI3lackBerryx#7016,15,Platinum 2,,,xI3lackBerryx,0
5045,787,KAMI#8723,15,Platinum 2,K A M I,,,0
5045,787,gas#9400,15,Platinum 2,sol,,,0
5047,-404,ForemostPro#8464,15,Platinum 2,Xi Jinping,,,0
5048,768,Cakmcsak#4441,15,Platinum 2,aKm,,,0
5049,-511,kkr#3502,15,Platinum 2,KKR,,,0
5050,424,StreetProp#3333,15,Platinum 2,Diabollockal,,,0
5051,-405,SuperShotgun#9939,15,Platinum 2,,IntoM0Ms,,0
5052,-344,BlueSnake#2801,15,Platinum 2,Sooner,,,0
5053,2137,Spacefrog#2394,15,Platinum 2,spacefrog_spezi,Spacefrog#9219,,0
5054,-407,ItzMino#9701,15,Platinum 2,m,,,0
5055,923,SurrealTrooper#0427,15,Platinum 2,Amix_bm,,,0
5056,-408,ChelleGG#0544,15,Platinum 2,,,ChelleGGTV,0
5057,-408,Frost#1266,15,Platinum 2,Frostdadon,Frostdadon,BlockstarxBaby,0
5058,-407,DopaX#4715,15,Platinum 2,DopaX (Gratje),,,0
5059,362,StunningAtlas#6934,15,Platinum 2,TobiX94,,,0
5060,-436,GreatPanda#7712,15,Platinum 2,,,dutch-_-405,0
5061,990,TacticalWheel#4098,15,Platinum 2,,Claapcheekz,,0
5062,360,Mali#6380,15,Platinum 2,,Losophy,,0
5063,-408,VirtualTrap#4118,15,Platinum 2,Ghost Of Anarchy,,,0
5064,-532,RogFrocket#6646,15,Platinum 2,RogFrocket,,,0
5065,-407,ProntoAtlas#6539,15,Platinum 2,等我吃饱,,,0
5066,-407,Riptide#1961,15,Platinum 2,Riptide™,,,0
5067,1385,Ryansmomisdabomb#1098,15,Platinum 2,Ryansmomisdabomb,,,0
5068,-233,HastyShield#0497,15,Platinum 2,/не проигрывал,,,0
5069,332,XXLOVEGUNXX#0396,15,Platinum 2,XXLOVEGUNXX,,,0
5070,172,ElectricYolk#0780,15,Platinum 2,,,Quantrilius,0
5071,184,alprince#1888,15,Platinum 2,963alprince963,,,0
5072,-1011,DustyPanda#5907,15,Platinum 2,SynnesterPanda,,,0
5073,-410,coconut#0464,15,Platinum 2,椰子乳酸菌,,,0
5074,270,zyn#2813,15,Platinum 2,zyn,xEmployed,,0
5075,-200,HonoredDagger#2154,15,Platinum 2,ToPt21,,,0
5076,470,BigSoldier#5912,15,Platinum 2,薯条土豆,,,0
5077,9,ChippedSweep#0268,15,Platinum 2,,,DesignedbyVirgil,0
5078,63,Chrisco#4598,15,Platinum 2,「TKD」Chrisco,,CHR1SC0__,0
5079,-412,ChargingGeomorph#1932,15,Platinum 2,我选杨幂,,,0
5080,-616,PlayfulShell#5437,15,Platinum 2,Who's gonna carry the boats,,,0
5081,-411,ChippedGlitch#0320,15,Platinum 2,,,TK_CashKidd_Xx11,0
5082,-332,Champignonniste#8298,15,Platinum 2,Champignonniste,,,0
5083,1248,PowerWarrior#1901,15,Platinum 2,,,Ihavecats__,0
5084,331,DaxyPoo#8395,15,Platinum 2,Daxypoo,,,0
5085,-514,withdrawln#5767,15,Platinum 2,,withdrawln,,0
5086,-412,Finessekiid#6752,15,Platinum 2,,,FinesseKiid-,0
5087,-411,hayo#2644,15,Platinum 2,깅하요,,,0
5088,29,SuitedDefender#6744,15,Platinum 2,Rapscallion ghost nuggets,,,0
5089,-46,TTVEdge657#4599,15,Platinum 2,TTV Edge657,,,0
5090,43,hmnyc#9516,15,Platinum 2,,hmnyc,,0
5091,1146,SnappyGunner#0519,15,Platinum 2,,eG Dyno,,0
5092,432,vRevealing#8698,15,Platinum 2,,,vRevealing,0
5093,1031,Dante#2069,15,Platinum 2,D*A*N*T*E !!,,,0
5094,-414,Panda#8840,15,Platinum 2,KaySoo,,KaySoo98,0
5095,-414,LeadingCake#8352,15,Platinum 2,,StrictRuby,,0
5096,-411,Chips#8814,15,Platinum 2,Chipss,,,0
5097,-368,sulks#0525,15,Platinum 2,twitter @5ULKS,,,0
5098,-411,Mars#0451,15,Platinum 2,Mars,,STARMr1,0
5099,325,SkeletalLion#4607,15,Platinum 2,,,Aphelion_XXIV,0
5100,-203,TotalBoss#6281,15,Platinum 2,,,Lechita_D,0
5101,178,Veezy#2539,15,Platinum 2,OGVeezy vs Illuminati,,,0
5102,1971,DynamicButcher#2270,15,Platinum 2,Elucidous,,,0
5103,-413,CyberTurtle#3777,15,Platinum 2,Cyber Turtle,,,0
5104,-413,Zeta#0467,15,Platinum 2,Zeta,Maz077,,0
5105,-358,Feats#2559,15,Platinum 2,Feats,,,0
5106,2924,AwesomeGeomorph#2203,15,Platinum 2,,,kiwivillian,0
5107,-364,FundedGold#2712,15,Platinum 2,Maikelo,,,0
5108,440,Wyaarch.TTV#7902,15,Platinum 2,Wyaarch.TTV,,,0
5109,625,LilBunnaMan#2440,15,Platinum 2,,ADolphBltzer,,0
5110,-203,QuirkyKatana#0440,15,Platinum 2,,,indiverable,0
5111,160,StreetTrain#3064,15,Platinum 2,,,Ghost_hity,0
5112,-415,ChargingDefender#1972,15,Platinum 2,24Concept,,,0
5113,-510,praby#7696,15,Platinum 2,praby,,,0
5114,-414,BattleStyle#3566,15,Platinum 2,,GOS SonGoku,,0
5115,-412,SpaceJuice#2384,15,Platinum 2,,,GrimReefer303,0
5116,-412,NimbleVision#5537,15,Platinum 2,,,WeiznSepp,0
5117,2418,DaringHolster#7447,15,Platinum 2,サービス恐怖症,,,0
5118,-64,alcaria#4176,15,Platinum 2,alcaria_lucaria,,,0
5119,-412,ziph1#6302,15,Platinum 2,ziph,,,0
5120,-209,FastGuide#9215,15,Platinum 2,,Joey02998,,0
5121,-411,FastTurret#0709,15,Platinum 2,Ulrica,,,0
5122,830,FierceTree#3194,15,Platinum 2,saladuit,,sa_so_sa,0
5123,-509,FierceGrenade#2414,15,Platinum 2,,,TheFirstPoseidon,0
5124,594,WingedTrap#1691,15,Platinum 2,心中无女人拔刀自然神,,,0
5125,-314,DeviousGuide#2830,15,Platinum 2,,,tugasnake,0
5126,4038,LoveRat#2451,15,Platinum 2,抖音吕又又,,,0
5127,162,PowerfulSoldier#2289,15,Platinum 2,ShakyShotz,,,0
5128,-417,NightBlade#9165,15,Platinum 2,Evssko,Evssko,,0
5129,-343,WrangledPlace#1233,15,Platinum 2,Keldor,,,0
5130,-209,TacticalBrain#0250,15,Platinum 2,paper,,,0
5131,-437,FleetEgg#2982,15,Platinum 2,泽,,,0
5132,-420,TiptopOrb#3570,15,Platinum 2,Noetus,,,0
5133,1858,QuirkySniper#2328,15,Platinum 2,Rust Worshipping Rain,,,0
5134,-212,NightBlade#8002,15,Platinum 2,,Nicolas Carmine,,0
5135,-419,LeadingPanda#6530,15,Platinum 2,ERON DON DON,AlphaCanoe10557,,0
5136,1330,DustyDrum#1786,15,Platinum 2,彭于晏,,lunar-bookcase77,0
5137,-420,Nauti#7997,15,Platinum 2,Nauti,,,0
5138,-419,UniqueTrooper#8833,15,Platinum 2,Zzz,,,0
5139,-339,PowerfulSkull#5019,15,Platinum 2,zivan,,,0
5140,-461,UnusualMap#3487,15,Platinum 2,,,R-C_T20,0
5141,-524,NotedWeb#2772,15,Platinum 2,mAlik,,,0
5142,-420,ElectricBlade#3531,15,Platinum 2,Nsky,,,0
5143,-633,RapidPioneer#8452,15,Platinum 2,roh,,,0
5144,-494,BallStichez#1951,15,Platinum 2,,Tyrone #1791,,0
5145,-420,DazzlingFashion#3782,15,Platinum 2,,,FIRESTORM_RDX,0
5146,-416,Sleepy#1710,15,Platinum 2,,,lSleepin,0
5147,125,FleetShape#0107,15,Platinum 2,,DJ2SDAY,,0
5148,-417,AwesomeWheel#2034,15,Platinum 2,,,spaceghostkilla,0
5149,318,SuperFace#2214,15,Platinum 2,,Big Speve,,0
5150,-415,ProntoPanda#9401,15,Platinum 2,OneShotDom1no,,,0
5151,277,Cusshhyyy#8932,15,Platinum 2,,Marcush34,,0
5151,277,LukaDoncic#8382,15,Platinum 2,,BMP Volkspeed,,0
5153,434,Lucki#0654,15,Platinum 2,,margielatea,margielatea,0
5154,340,KiLLtastics#9621,15,Platinum 2,KiLLtasticsᵀᵀⱽ,,,0
5155,-419,EgonK#5555,15,Platinum 2,,Fa1lum,,0
5156,-743,FierceShell#6748,15,Platinum 2,,,FATHERDEATH-,0
5157,-415,redwiz#4718,15,Platinum 2,redwiz,,,0
5158,74,HypnoticEffort#5275,15,Platinum 2,!Vachales PauLeal,,,0
5159,316,PeerlessFashion#1939,15,Platinum 2,,xGurglingcornx,,0
5160,239,WingedSnake#0472,15,Platinum 2,yongshengtan555,,,0
5161,-700,Kura#2178,15,Platinum 2,Kura,,,0
5162,440,HastyRig#5428,15,Platinum 2,NotASmurfMan,,,0
5163,-134,Malieu#4235,15,Platinum 2,「TKD」Malieu,,,0
5164,-311,DirectSkull#1488,15,Platinum 2,bull_frog,,,0
5165,523,Frontier#8521,15,Platinum 2,Frontier,,,0
5166,381,NotedBoss#1484,15,Platinum 2,one4one,,,0
5167,-412,emilien#1101,15,Platinum 2,F3 emilien,,,0
5168,-167,FastSlam#3799,15,Platinum 2,Escanor,,,0
5169,-513,FizzyYolk#7022,15,Platinum 2,,,XzombeastieX,0
5170,-180,BattleRinger#8931,15,Platinum 2,Doggy,,,0
5171,-293,UnusualHero#8072,15,Platinum 2,,eIIsworthjb,,0
5172,1411,EliteForce#5328,15,Platinum 2,,,EliteForce554,0
5173,-544,Key#6785,15,Platinum 2,KEY,,,0
5174,-302,UnusualCash#1861,15,Platinum 2,玩原神玩的,,,0
5175,875,Chipper11#0222,15,Platinum 2,Chipper11,,,0
5176,410,BestStar#4944,15,Platinum 2,BenTech,,,0
5177,-454,COFFINFILLER#5629,15,Platinum 2,COFFIN FILLER,,,0
5178,-273,BusinessTrain#5406,15,Platinum 2,,,Endlessly_Lavish,0
5179,165,NightRodeo#5886,15,Platinum 2,antichecker,,,0
5180,396,Madgic#6276,15,Platinum 2,Madgic,,,0
5181,2582,PrimeSpark#1779,15,Platinum 2,aideliokas.,,,0
5182,-424,SuperbDash#7934,15,Platinum 2,抖音直播王光斌,,,0
5183,-702,Liven#8505,15,Platinum 2,Liven,,,0
5184,-410,QuickIce#1374,15,Platinum 2,infryt,,,0
5185,258071,ReadyShell#0079,15,Platinum 2,09,,,0
5186,-425,ForemostDefender#5365,15,Platinum 2,Tdwg,,Meat_Gun69,0
5187,-425,Jambow#8973,15,Platinum 2,JambowFPS,,,0
5188,-424,BlueDevice#1567,15,Platinum 2,,,sterminatorisbac,0
5189,-177,PlayfulRock#8123,15,Platinum 2,[OSD] Yumaziku,,,0
5190,154,TiptopImpala#1161,15,Platinum 2,Testosterror,,,0
5191,593,Dizzy_2_Raw#2661,15,Platinum 2,,Dizzy X Raw,,0
5192,-425,CrazyDefender#0771,15,Platinum 2,Gloomp,,,0
5193,-706,thundernutz69#4946,15,Platinum 2,ThunderNutz69,,,0
5194,-197,Demon4779#9878,15,Platinum 2,,Demon#4779,,0
5195,8577,PeerlessDrum#1642,15,Platinum 2,,,temp-00374164046,0
5196,-263,RelaxedBlade#1117,15,Platinum 2,David the creator,,,0
5197,-428,QuickSnake#2624,15,Platinum 2,CN.heiye 奶一口,,,0
5198,-428,RubaBandz-Twitch#1427,15,Platinum 2,RubaBandz,,RubaBandz,0
5199,-428,GloriousGunner#9500,15,Platinum 2,晚点喝可乐.,,,0
5200,1765,Zama#2386,15,Platinum 2,Zama,,,0
5200,1765,TAB276#5333,15,Platinum 2,TAB,,,0
5202,1908,AwesomeCash#0031,15,Platinum 2,Marcusssss,,,0
5203,-424,VirtualDrum#6884,15,Platinum 2,娃哈哈,,,0
5204,1077,dOpa#4801,15,Platinum 2,4K,,,0
5205,-395,276E76K75#0885,15,Platinum 2,ImSymphony,,,0
5206,-434,Skinless#7589,15,Platinum 2,Skinless,,,0
5207,-418,AyZee#6869,15,Platinum 2,AyZee,,,0
5208,-418,GreatRocker#6032,15,Platinum 2,,,IdoxinI-,0
5209,-418,Tang#7230,15,Platinum 2,Tang,,,0
5210,-417,PowerTree#9611,15,Platinum 2,Aguilarsiño,,,0
5211,-417,PromptPlace#5741,15,Platinum 2,,,killerkc32,0
5212,-139,ImposingSpark#3401,15,Platinum 2,,Blendeerrr,,0
